codigo_localidad,anio,mes,hora,dia_semana,genero,grupo_incidente,prioridad,n_incidentes,tiempo_respuesta_mediana,pct_recepcion_nula
11.0,2025,1,8,lunes,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
12.0,2025,1,8,jueves,MASCULINO,OTROS,ALTA,1,,0.0
12.0,2025,1,8,viernes,MASCULINO,OTROS,CRITICA,1,,0.0
12.0,2025,1,8,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
12.0,2025,1,8,domingo,SIN_DATO,SUICIDIO,ALTA,1,,1.0
12.0,2025,1,8,domingo,SIN_DATO,SUICIDIO,BAJA,1,,1.0
13.0,2025,1,8,jueves,SIN_DATO,OTROS,CRITICA,1,,1.0
14.0,2025,1,8,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
14.0,2025,1,8,viernes,FEMENINO,CLINICO,CRITICA,1,,0.0
14.0,2025,1,8,domingo,MASCULINO,OTROS,ALTA,1,,0.0
14.0,2025,1,8,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
14.0,2025,1,8,lunes,FEMENINO,OTROS,ALTA,1,,0.0
14.0,2025,1,8,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
16.0,2025,1,8,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
16.0,2025,1,8,domingo,MASCULINO,CLINICO,CRITICA,1,,0.0
16.0,2025,1,8,jueves,FEMENINO,CLINICO,ALTA,1,,0.0
16.0,2025,1,8,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
16.0,2025,1,8,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
16.0,2025,1,8,viernes,FEMENINO,SUICIDIO,CRITICA,1,,0.0
17.0,2025,1,8,viernes,MASCULINO,OTROS,ALTA,1,,1.0
18.0,2025,1,8,jueves,FEMENINO,CLINICO,ALTA,1,,0.0
18.0,2025,1,8,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
18.0,2025,1,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,1,8,domingo,FEMENINO,SUICIDIO,ALTA,1,,0.0
19.0,2025,1,8,lunes,MASCULINO,CLINICO,ALTA,1,,1.0
19.0,2025,1,8,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
19.0,2025,1,8,lunes,MASCULINO,OTROS,ALTA,1,,0.0
19.0,2025,1,8,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
19.0,2025,1,8,domingo,FEMENINO,VIOSEXUAL,MEDIA,1,,0.0
1.0,2025,1,9,viernes,SIN_DATO,CLINICO,BAJA,1,,1.0
1.0,2025,1,9,lunes,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
1.0,2025,1,9,viernes,MASCULINO,SUICIDIO,MEDIA,1,,0.0
2.0,2025,1,9,jueves,MASCULINO,CLINICO,CRITICA,1,,0.0
2.0,2025,1,9,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
2.0,2025,1,9,lunes,FEMENINO,OTROS,ALTA,1,,0.0
3.0,2025,1,9,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
3.0,2025,1,9,lunes,FEMENINO,OTROS,ALTA,1,,0.0
3.0,2025,1,9,viernes,FEMENINO,OTROS,CRITICA,1,,0.0
4.0,2025,1,9,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
4.0,2025,1,9,jueves,MASCULINO,CLINICO,CRITICA,1,,0.0
4.0,2025,1,9,lunes,MASCULINO,CLINICO,ALTA,1,,1.0
4.0,2025,1,9,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
4.0,2025,1,9,lunes,FEMENINO,OTROS,ALTA,1,,0.0
4.0,2025,1,9,viernes,MASCULINO,OTROS,CRITICA,1,,0.0
5.0,2025,1,9,jueves,MASCULINO,CLINICO,MEDIA,1,,0.0
5.0,2025,1,9,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
5.0,2025,1,9,jueves,FEMENINO,OTROS,CRITICA,1,,0.0
6.0,2025,1,9,jueves,SIN_DATO,CLINICO,CRITICA,1,,1.0
6.0,2025,1,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
6.0,2025,1,9,viernes,FEMENINO,SUICIDIO,MEDIA,1,,0.0
7.0,2025,1,9,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
7.0,2025,1,9,domingo,SIN_DATO,CLINICO,MEDIA,1,,1.0
7.0,2025,1,9,jueves,SIN_DATO,CLINICO,BAJA,1,,1.0
7.0,2025,1,9,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,1,9,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
7.0,2025,1,9,viernes,FEMENINO,SUICIDIO,ALTA,1,,0.0
8.0,2025,1,9,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,9,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,1,9,jueves,FEMENINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,1,9,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,9,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,1,9,lunes,FEMENINO,OTROS,ALTA,1,,1.0
8.0,2025,1,9,lunes,FEMENINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,9,viernes,FEMENINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,9,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,1,9,jueves,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
8.0,2025,1,9,lunes,SIN_DATO,SALUD_MENTAL,MEDIA,1,,1.0
9.0,2025,1,9,jueves,FEMENINO,OTROS,CRITICA,1,,1.0
9.0,2025,1,9,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,1,9,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,1,9,jueves,MASCULINO,CLINICO,ALTA,1,,0.0
10.0,2025,1,9,lunes,FEMENINO,CLINICO,ALTA,1,,0.0
10.0,2025,1,9,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
10.0,2025,1,9,domingo,MASCULINO,OTROS,ALTA,1,,1.0
10.0,2025,1,9,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
10.0,2025,1,9,jueves,FEMENINO,OTROS,MEDIA,1,,0.0
10.0,2025,1,9,viernes,MASCULINO,OTROS,CRITICA,3,,0.3333333333333333
10.0,2025,1,9,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
10.0,2025,1,9,viernes,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
11.0,2025,1,9,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
11.0,2025,1,9,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
11.0,2025,1,9,jueves,FEMENINO,CLINICO,ALTA,1,,0.0
11.0,2025,1,9,lunes,SIN_DATO,CLINICO,ALTA,2,,1.0
11.0,2025,1,9,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
11.0,2025,1,9,jueves,MASCULINO,OTROS,CRITICA,1,,0.0
11.0,2025,1,9,lunes,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
12.0,2025,1,9,viernes,SIN_DATO,CLINICO,BAJA,1,,1.0
13.0,2025,1,9,viernes,SIN_DATO,CLINICO,CRITICA,1,,1.0
13.0,2025,1,9,domingo,FEMENINO,OTROS,ALTA,1,,0.0
13.0,2025,1,9,viernes,MASCULINO,OTROS,ALTA,1,,0.0
13.0,2025,1,9,jueves,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
14.0,2025,1,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
14.0,2025,1,9,domingo,FEMENINO,OTROS,ALTA,1,,0.0
15.0,2025,1,9,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,1,9,domingo,FEMENINO,CLINICO,ALTA,1,,1.0
16.0,2025,1,9,domingo,MASCULINO,CLINICO,ALTA,2,,0.0
16.0,2025,1,9,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
16.0,2025,1,9,jueves,FEMENINO,OTROS,CRITICA,1,,0.0
16.0,2025,1,9,lunes,MASCULINO,OTROS,ALTA,1,,0.0
16.0,2025,1,9,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
16.0,2025,1,9,viernes,MASCULINO,OTROS,ALTA,1,,1.0
16.0,2025,1,9,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
18.0,2025,1,9,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,1,9,viernes,FEMENINO,OTROS,ALTA,1,,0.0
18.0,2025,1,9,lunes,FEMENINO,SALUD_MENTAL,MEDIA,1,,0.0
19.0,2025,1,9,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
19.0,2025,1,9,jueves,MASCULINO,OTROS,ALTA,1,,0.0
19.0,2025,1,9,jueves,MASCULINO,OTROS,CRITICA,1,,0.0
19.0,2025,1,9,lunes,FEMENINO,OTROS,CRITICA,1,,0.0
19.0,2025,1,9,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,1,9,viernes,FEMENINO,OTROS,CRITICA,2,,0.5
19.0,2025,1,9,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
1.0,2025,1,10,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
1.0,2025,1,10,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
1.0,2025,1,10,lunes,FEMENINO,OTROS,ALTA,1,,0.0
1.0,2025,1,10,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
1.0,2025,1,10,jueves,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
1.0,2025,1,10,jueves,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
2.0,2025,1,10,jueves,FEMENINO,OTROS,CRITICA,1,,1.0
2.0,2025,1,10,viernes,SIN_DATO,OTROS,CRITICA,2,,1.0
3.0,2025,1,10,domingo,SIN_DATO,CLINICO,BAJA,1,,1.0
3.0,2025,1,10,jueves,FEMENINO,CLINICO,MEDIA,1,,1.0
3.0,2025,1,10,lunes,MASCULINO,CLINICO,ALTA,1,,0.0
3.0,2025,1,10,viernes,SIN_DATO,CLINICO,CRITICA,1,,1.0
3.0,2025,1,10,domingo,SIN_DATO,OTROS,BAJA,1,,1.0
4.0,2025,1,10,domingo,MASCULINO,CLINICO,ALTA,2,,0.0
4.0,2025,1,10,lunes,MASCULINO,CLINICO,ALTA,1,,0.0
4.0,2025,1,10,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
4.0,2025,1,10,lunes,SIN_DATO,OTROS,BAJA,1,,1.0
4.0,2025,1,10,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
4.0,2025,1,10,domingo,FEMENINO,SALUD_MENTAL,MEDIA,1,,0.0
4.0,2025,1,10,viernes,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
5.0,2025,1,10,viernes,SIN_DATO,MALTRATO,CRITICA,1,,1.0
5.0,2025,1,10,jueves,FEMENINO,OTROS,ALTA,1,,0.0
6.0,2025,1,10,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
6.0,2025,1,10,jueves,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
6.0,2025,1,10,viernes,FEMENINO,SUICIDIO,MEDIA,1,,0.0
7.0,2025,1,10,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
7.0,2025,1,10,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
7.0,2025,1,10,domingo,MASCULINO,OTROS,CRITICA,1,,0.0
7.0,2025,1,10,lunes,MASCULINO,OTROS,ALTA,1,,1.0
7.0,2025,1,10,viernes,MASCULINO,OTROS,ALTA,1,,0.0
7.0,2025,1,10,viernes,SIN_DATO,OTROS,MEDIA,1,,1.0
8.0,2025,1,10,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,10,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,1,10,jueves,FEMENINO,CLINICO,MEDIA,1,,1.0
8.0,2025,1,10,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,1,10,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,10,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,10,domingo,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,1,10,jueves,MASCULINO,OTROS,ALTA,1,,0.0
8.0,2025,1,10,jueves,MASCULINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,10,lunes,FEMENINO,OTROS,CRITICA,3,,0.0
8.0,2025,1,10,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,1,10,viernes,FEMENINO,OTROS,ALTA,1,,0.0
8.0,2025,1,10,viernes,MASCULINO,OTROS,ALTA,1,,0.0
8.0,2025,1,10,viernes,SIN_DATO,OTROS,CRITICA,2,,1.0
8.0,2025,1,10,jueves,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
9.0,2025,1,10,jueves,FEMENINO,CLINICO,MEDIA,1,,0.0
9.0,2025,1,10,lunes,MASCULINO,OTROS,CRITICA,1,,0.0
9.0,2025,1,10,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,1,10,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,1,10,lunes,FEMENINO,CLINICO,ALTA,1,,0.0
10.0,2025,1,10,lunes,FEMENINO,CLINICO,MEDIA,1,,1.0
10.0,2025,1,10,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
10.0,2025,1,10,domingo,MASCULINO,OTROS,ALTA,1,,0.0
10.0,2025,1,10,viernes,FEMENINO,OTROS,CRITICA,1,,0.0
10.0,2025,1,10,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,1,10,viernes,SIN_DATO,OTROS,MEDIA,1,,1.0
10.0,2025,1,10,jueves,FEMENINO,SALUD_MENTAL,MEDIA,1,,1.0
10.0,2025,1,10,lunes,MASCULINO,SUICIDIO,CRITICA,1,,0.0
10.0,2025,1,10,viernes,FEMENINO,SUICIDIO,ALTA,1,,0.0
11.0,2025,1,10,domingo,SIN_DATO,OTROS,CRITICA,2,,1.0
11.0,2025,1,10,jueves,MASCULINO,OTROS,ALTA,1,,1.0
11.0,2025,1,10,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,1,10,viernes,FEMENINO,OTROS,CRITICA,1,,0.0
11.0,2025,1,10,viernes,MASCULINO,OTROS,ALTA,1,,1.0
11.0,2025,1,10,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
11.0,2025,1,10,lunes,FEMENINO,SUICIDIO,ALTA,1,,0.0
12.0,2025,1,10,domingo,MASCULINO,CLINICO,ALTA,1,,1.0
12.0,2025,1,10,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
12.0,2025,1,10,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
12.0,2025,1,10,jueves,FEMENINO,OTROS,ALTA,1,,0.0
12.0,2025,1,10,lunes,FEMENINO,OTROS,CRITICA,1,,0.0
12.0,2025,1,10,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
12.0,2025,1,10,domingo,MASCULINO,SALUD_MENTAL,ALTA,2,,0.5
13.0,2025,1,10,viernes,SIN_DATO,CLINICO,BAJA,1,,1.0
13.0,2025,1,10,domingo,SIN_DATO,OTROS,BAJA,1,,1.0
13.0,2025,1,10,jueves,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
14.0,2025,1,10,jueves,MASCULINO,CLINICO,MEDIA,1,,0.0
14.0,2025,1,10,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
14.0,2025,1,10,jueves,SIN_DATO,OTROS,ALTA,2,,1.0
14.0,2025,1,10,viernes,MASCULINO,OTROS,ALTA,1,,0.0
15.0,2025,1,10,viernes,MASCULINO,OTROS,CRITICA,1,,0.0
15.0,2025,1,10,viernes,MASCULINO,SALUD_MENTAL,ALTA,1,,1.0
16.0,2025,1,10,jueves,FEMENINO,CLINICO,MEDIA,1,,0.0
16.0,2025,1,10,viernes,MASCULINO,CLINICO,MEDIA,1,,1.0
16.0,2025,1,10,lunes,SIN_DATO,OTROS,BAJA,1,,1.0
16.0,2025,1,10,viernes,SIN_DATO,OTROS,ALTA,1,,1.0
16.0,2025,1,10,domingo,FEMENINO,SALUD_MENTAL,ALTA,1,,0.0
16.0,2025,1,10,lunes,FEMENINO,SALUD_MENTAL,MEDIA,1,,0.0
16.0,2025,1,10,viernes,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
16.0,2025,1,10,jueves,FEMENINO,SUICIDIO,ALTA,1,,0.0
18.0,2025,1,10,jueves,SIN_DATO,CLINICO,CRITICA,1,,1.0
18.0,2025,1,10,lunes,SIN_DATO,CLINICO,BAJA,1,,1.0
18.0,2025,1,10,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,1,10,lunes,MASCULINO,OTROS,CRITICA,1,,0.0
18.0,2025,1,10,viernes,MASCULINO,OTROS,ALTA,1,,1.0
18.0,2025,1,10,viernes,FEMENINO,SUICIDIO,ALTA,1,,0.0
19.0,2025,1,10,domingo,SIN_DATO,CLINICO,BAJA,1,,1.0
19.0,2025,1,10,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
19.0,2025,1,10,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
19.0,2025,1,10,domingo,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,1,10,lunes,MASCULINO,OTROS,CRITICA,1,,0.0
19.0,2025,1,10,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
19.0,2025,1,10,domingo,MASCULINO,SALUD_MENTAL,ALTA,2,,0.0
19.0,2025,1,10,domingo,FEMENINO,VIOSEXUAL,ALTA,1,,0.0
1.0,2025,1,11,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
1.0,2025,1,11,domingo,SIN_DATO,CLINICO,ALTA,2,,1.0
1.0,2025,1,11,lunes,SIN_DATO,CLINICO,BAJA,1,,1.0
3.0,2025,1,11,domingo,MASCULINO,OTROS,ALTA,1,,0.0
3.0,2025,1,11,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
4.0,2025,1,11,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
4.0,2025,1,11,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
4.0,2025,1,11,jueves,FEMENINO,OTROS,CRITICA,1,,0.0
5.0,2025,1,11,domingo,MASCULINO,CLINICO,ALTA,1,,1.0
5.0,2025,1,11,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
5.0,2025,1,11,lunes,FEMENINO,OTROS,CRITICA,1,,0.0
6.0,2025,1,11,domingo,FEMENINO,SUICIDIO,MEDIA,1,,0.0
6.0,2025,1,11,viernes,FEMENINO,SUICIDIO,ALTA,1,,0.0
7.0,2025,1,11,domingo,SIN_DATO,CLINICO,BAJA,1,,1.0
7.0,2025,1,11,domingo,SIN_DATO,OTROS,BAJA,1,,1.0
7.0,2025,1,11,jueves,MASCULINO,OTROS,ALTA,1,,0.0
7.0,2025,1,11,viernes,MASCULINO,OTROS,CRITICA,2,,0.0
7.0,2025,1,11,domingo,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
7.0,2025,1,11,jueves,FEMENINO,VIOSEXUAL,ALTA,1,,0.0
8.0,2025,1,11,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,11,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
8.0,2025,1,11,viernes,FEMENINO,CLINICO,ALTA,3,,0.0
8.0,2025,1,11,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,11,jueves,FEMENINO,OTROS,ALTA,1,,0.0
8.0,2025,1,11,lunes,MASCULINO,OTROS,ALTA,1,,0.0
8.0,2025,1,11,lunes,MASCULINO,OTROS,BAJA,1,,1.0
8.0,2025,1,11,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
8.0,2025,1,11,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,1,11,viernes,FEMENINO,OTROS,CRITICA,1,,1.0
8.0,2025,1,11,viernes,MASCULINO,OTROS,CRITICA,1,,1.0
8.0,2025,1,11,viernes,SIN_DATO,SUICIDIO,CRITICA,1,,1.0
9.0,2025,1,11,jueves,MASCULINO,CLINICO,ALTA,1,,0.0
9.0,2025,1,11,lunes,FEMENINO,CLINICO,ALTA,1,,0.0
9.0,2025,1,11,viernes,SIN_DATO,SUICIDIO,ALTA,1,,1.0
10.0,2025,1,11,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,1,11,domingo,MASCULINO,OTROS,CRITICA,1,,0.0
10.0,2025,1,11,jueves,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,1,11,lunes,FEMENINO,OTROS,CRITICA,1,,0.0
10.0,2025,1,11,viernes,MASCULINO,OTROS,ALTA,1,,0.0
10.0,2025,1,11,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
10.0,2025,1,11,viernes,MASCULINO,SUICIDIO,ALTA,1,,0.0
11.0,2025,1,11,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,1,11,jueves,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,1,11,lunes,MASCULINO,CLINICO,ALTA,1,,0.0
11.0,2025,1,11,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
11.0,2025,1,11,jueves,FEMENINO,OTROS,CRITICA,1,,0.0
11.0,2025,1,11,lunes,MASCULINO,OTROS,ALTA,2,,0.0
11.0,2025,1,11,viernes,MASCULINO,OTROS,ALTA,1,,0.0
11.0,2025,1,11,domingo,SIN_DATO,SUICIDIO,ALTA,1,,1.0
11.0,2025,1,11,jueves,FEMENINO,SUICIDIO,CRITICA,1,,0.0
12.0,2025,1,11,domingo,SIN_DATO,CLINICO,ALTA,1,,1.0
12.0,2025,1,11,jueves,SIN_DATO,OTROS,CRITICA,2,,1.0
12.0,2025,1,11,jueves,SIN_DATO,SALUD_MENTAL,ALTA,1,,1.0
12.0,2025,1,11,jueves,FEMENINO,SUICIDIO,BAJA,1,,1.0
13.0,2025,1,11,domingo,FEMENINO,OTROS,ALTA,1,,0.0
13.0,2025,1,11,jueves,SIN_DATO,OTROS,ALTA,1,,1.0
13.0,2025,1,11,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
13.0,2025,1,11,viernes,MASCULINO,OTROS,CRITICA,1,,0.0
14.0,2025,1,11,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
15.0,2025,1,11,lunes,FEMENINO,CLINICO,CRITICA,1,,0.0
16.0,2025,1,11,jueves,FEMENINO,CLINICO,ALTA,1,,0.0
16.0,2025,1,11,jueves,MASCULINO,CLINICO,ALTA,1,,0.0
16.0,2025,1,11,lunes,MASCULINO,CLINICO,ALTA,1,,1.0
16.0,2025,1,11,domingo,MASCULINO,OTROS,ALTA,1,,0.0
16.0,2025,1,11,viernes,FEMENINO,OTROS,ALTA,1,,0.0
16.0,2025,1,11,lunes,MASCULINO,SUICIDIO,ALTA,1,,0.0
18.0,2025,1,11,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
18.0,2025,1,11,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
18.0,2025,1,11,lunes,SIN_DATO,CLINICO,BAJA,1,,1.0
18.0,2025,1,11,viernes,FEMENINO,CLINICO,ALTA,1,,0.0
18.0,2025,1,11,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
18.0,2025,1,11,viernes,MASCULINO,CLINICO,MEDIA,1,,0.0
18.0,2025,1,11,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
18.0,2025,1,11,lunes,MASCULINO,SALUD_MENTAL,ALTA,1,,0.0
19.0,2025,1,11,jueves,SIN_DATO,CLINICO,ALTA,2,,1.0
19.0,2025,1,11,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
19.0,2025,1,11,jueves,MASCULINO,OTROS,BAJA,1,,1.0
19.0,2025,1,11,jueves,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
19.0,2025,1,11,viernes,FEMENINO,SALUD_MENTAL,MEDIA,1,,0.0
1.0,2025,1,12,domingo,MASCULINO,OTROS,ALTA,1,,0.0
1.0,2025,1,12,lunes,MASCULINO,OTROS,ALTA,1,,1.0
1.0,2025,1,12,lunes,SIN_DATO,OTROS,BAJA,1,,1.0
1.0,2025,1,12,domingo,MASCULINO,SALUD_MENTAL,CRITICA,1,,0.0
2.0,2025,1,12,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
2.0,2025,1,12,jueves,MASCULINO,CLINICO,ALTA,1,,1.0
3.0,2025,1,12,domingo,MASCULINO,CLINICO,ALTA,1,,0.0
3.0,2025,1,12,viernes,MASCULINO,CLINICO,ALTA,1,,0.0
3.0,2025,1,12,lunes,SIN_DATO,OTROS,CRITICA,1,,1.0
4.0,2025,1,12,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
4.0,2025,1,12,jueves,FEMENINO,OTROS,ALTA,1,,0.0
5.0,2025,1,12,viernes,MASCULINO,OTROS,ALTA,1,,0.0
8.0,2025,1,12,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,12,jueves,FEMENINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,12,jueves,MASCULINO,CLINICO,ALTA,1,,0.0
8.0,2025,1,12,viernes,MASCULINO,CLINICO,MEDIA,1,,0.0
8.0,2025,1,12,viernes,SIN_DATO,CLINICO,MEDIA,1,,1.0
8.0,2025,1,12,domingo,FEMENINO,OTROS,ALTA,1,,0.0
8.0,2025,1,12,domingo,MASCULINO,OTROS,ALTA,1,,0.0
8.0,2025,1,12,jueves,SIN_DATO,OTROS,CRITICA,1,,1.0
8.0,2025,1,12,lunes,FEMENINO,OTROS,CRITICA,1,,0.0
8.0,2025,1,12,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
9.0,2025,1,12,lunes,FEMENINO,OTROS,ALTA,1,,0.0
9.0,2025,1,12,lunes,MASCULINO,SUICIDIO,ALTA,1,,0.0
10.0,2025,1,12,lunes,SIN_DATO,CLINICO,ALTA,1,,1.0
10.0,2025,1,12,viernes,MASCULINO,CLINICO,CRITICA,1,,0.0
10.0,2025,1,12,domingo,FEMENINO,OTROS,CRITICA,1,,0.0
10.0,2025,1,12,viernes,FEMENINO,OTROS,CRITICA,1,,0.0
10.0,2025,1,12,viernes,SIN_DATO,OTROS,BAJA,1,,1.0
10.0,2025,1,12,viernes,SIN_DATO,OTROS,CRITICA,1,,1.0
11.0,2025,1,12,domingo,SIN_DATO,CLINICO,BAJA,1,,1.0
11.0,2025,1,12,viernes,MASCULINO,CLINICO,MEDIA,1,,0.0
11.0,2025,1,12,viernes,SIN_DATO,CLINICO,CRITICA,1,,1.0
11.0,2025,1,12,domingo,MASCULINO,OTROS,CRITICA,1,,1.0
11.0,2025,1,12,viernes,SIN_DATO,OTROS,CRITICA,2,,1.0
11.0,2025,1,12,viernes,MASCULINO,SALUD_MENTAL,MEDIA,1,,0.0
12.0,2025,1,12,lunes,FEMENINO,CLINICO,BAJA,1,,1.0
13.0,2025,1,12,viernes,SIN_DATO,CLINICO,ALTA,1,,1.0
13.0,2025,1,12,lunes,SIN_DATO,OTROS,ALTA,1,,1.0
13.0,2025,1,12,lunes,MASCULINO,SUICIDIO,ALTA,1,,0.0
14.0,2025,1,12,domingo,FEMENINO,CLINICO,ALTA,1,,0.0
15.0,2025,1,12,domingo,MASCULINO,SUICIDIO,CRITICA,1,,0.0
18.0,2025,1,12,jueves,MASCULINO,CLINICO,ALTA,1,,0.0
